sa2_code,year,population,reference_date,revision_status,source_id,source_locator
213011335,2020,18385,2020-06-30,final,abs-erp-2024-25,Table 1!AD1049
213011335,2021,17656,2021-06-30,final,abs-erp-2024-25,Table 1!AE1049
213011335,2022,17098,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1049
213011335,2023,17452,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1049
213011335,2024,17697,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1049
213011335,2025,17705,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1049
213011336,2020,10100,2020-06-30,final,abs-erp-2024-25,Table 1!AD1050
213011336,2021,9568,2021-06-30,final,abs-erp-2024-25,Table 1!AE1050
213011336,2022,9601,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1050
213011336,2023,9910,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1050
213011336,2024,10059,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1050
213011336,2025,10151,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1050
213011337,2020,12451,2020-06-30,final,abs-erp-2024-25,Table 1!AD1051
213011337,2021,12161,2021-06-30,final,abs-erp-2024-25,Table 1!AE1051
213011337,2022,11966,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1051
213011337,2023,12185,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1051
213011337,2024,12462,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1051
213011337,2025,12751,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1051
213011338,2020,19633,2020-06-30,final,abs-erp-2024-25,Table 1!AD1052
213011338,2021,18770,2021-06-30,final,abs-erp-2024-25,Table 1!AE1052
213011338,2022,18266,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1052
213011338,2023,18527,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1052
213011338,2024,18724,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1052
213011338,2025,18693,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1052
213011339,2020,12432,2020-06-30,final,abs-erp-2024-25,Table 1!AD1053
213011339,2021,11859,2021-06-30,final,abs-erp-2024-25,Table 1!AE1053
213011339,2022,11583,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1053
213011339,2023,11776,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1053
213011339,2024,11929,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1053
213011339,2025,12025,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1053
213011340,2020,17614,2020-06-30,final,abs-erp-2024-25,Table 1!AD1054
213011340,2021,17070,2021-06-30,final,abs-erp-2024-25,Table 1!AE1054
213011340,2022,16754,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1054
213011340,2023,16903,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1054
213011340,2024,16966,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1054
213011340,2025,16896,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1054
213011569,2020,18976,2020-06-30,final,abs-erp-2024-25,Table 1!AD1055
213011569,2021,18219,2021-06-30,final,abs-erp-2024-25,Table 1!AE1055
213011569,2022,17960,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1055
213011569,2023,18163,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1055
213011569,2024,18398,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1055
213011569,2025,18368,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1055
213011570,2020,9015,2020-06-30,final,abs-erp-2024-25,Table 1!AD1056
213011570,2021,8748,2021-06-30,final,abs-erp-2024-25,Table 1!AE1056
213011570,2022,8705,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1056
213011570,2023,8826,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1056
213011570,2024,8880,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1056
213011570,2025,8958,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1056
213021341,2020,13878,2020-06-30,final,abs-erp-2024-25,Table 1!AD1057
213021341,2021,13655,2021-06-30,final,abs-erp-2024-25,Table 1!AE1057
213021341,2022,13711,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1057
213021341,2023,13877,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1057
213021341,2024,14190,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1057
213021341,2025,14428,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1057
213021342,2020,19500,2020-06-30,final,abs-erp-2024-25,Table 1!AD1058
213021342,2021,18660,2021-06-30,final,abs-erp-2024-25,Table 1!AE1058
213021342,2022,18334,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1058
213021342,2023,18604,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1058
213021342,2024,18733,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1058
213021342,2025,18783,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1058
213021343,2020,15396,2020-06-30,final,abs-erp-2024-25,Table 1!AD1059
213021343,2021,15084,2021-06-30,final,abs-erp-2024-25,Table 1!AE1059
213021343,2022,15034,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1059
213021343,2023,15342,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1059
213021343,2024,15851,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1059
213021343,2025,16493,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1059
213021344,2020,19414,2020-06-30,final,abs-erp-2024-25,Table 1!AD1060
213021344,2021,18983,2021-06-30,final,abs-erp-2024-25,Table 1!AE1060
213021344,2022,18928,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1060
213021344,2023,19445,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1060
213021344,2024,19879,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1060
213021344,2025,20328,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1060
213021345,2020,5250,2020-06-30,final,abs-erp-2024-25,Table 1!AD1061
213021345,2021,4999,2021-06-30,final,abs-erp-2024-25,Table 1!AE1061
213021345,2022,4854,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1061
213021345,2023,4903,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1061
213021345,2024,4932,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1061
213021345,2025,4932,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1061
213021346,2020,16659,2020-06-30,final,abs-erp-2024-25,Table 1!AD1062
213021346,2021,16075,2021-06-30,final,abs-erp-2024-25,Table 1!AE1062
213021346,2022,16154,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1062
213021346,2023,16557,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1062
213021346,2024,16867,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1062
213021346,2025,17102,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1062
213031347,2020,19901,2020-06-30,final,abs-erp-2024-25,Table 1!AD1063
213031347,2021,19359,2021-06-30,final,abs-erp-2024-25,Table 1!AE1063
213031347,2022,19488,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1063
213031347,2023,20151,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1063
213031347,2024,20607,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1063
213031347,2025,20916,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1063
213031348,2020,18092,2020-06-30,final,abs-erp-2024-25,Table 1!AD1064
213031348,2021,17419,2021-06-30,final,abs-erp-2024-25,Table 1!AE1064
213031348,2022,18017,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1064
213031348,2023,19845,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1064
213031348,2024,20607,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1064
213031348,2025,20882,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1064
213031349,2020,13263,2020-06-30,final,abs-erp-2024-25,Table 1!AD1065
213031349,2021,12712,2021-06-30,final,abs-erp-2024-25,Table 1!AE1065
213031349,2022,12867,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1065
213031349,2023,13364,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1065
213031349,2024,13751,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1065
213031349,2025,13960,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1065
213031350,2020,9724,2020-06-30,final,abs-erp-2024-25,Table 1!AD1066
213031350,2021,9363,2021-06-30,final,abs-erp-2024-25,Table 1!AE1066
213031350,2022,9335,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1066
213031350,2023,9534,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1066
213031350,2024,9722,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1066
213031350,2025,9748,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1066
213031351,2020,12370,2020-06-30,final,abs-erp-2024-25,Table 1!AD1067
213031351,2021,11881,2021-06-30,final,abs-erp-2024-25,Table 1!AE1067
213031351,2022,11960,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1067
213031351,2023,12548,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1067
213031351,2024,12883,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1067
213031351,2025,13007,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1067
213031352,2020,16068,2020-06-30,final,abs-erp-2024-25,Table 1!AD1068
213031352,2021,15651,2021-06-30,final,abs-erp-2024-25,Table 1!AE1068
213031352,2022,15607,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1068
213031352,2023,15954,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1068
213031352,2024,16153,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1068
213031352,2025,16159,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1068
213041353,2020,24263,2020-06-30,final,abs-erp-2024-25,Table 1!AD1069
213041353,2021,25057,2021-06-30,final,abs-erp-2024-25,Table 1!AE1069
213041353,2022,25618,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1069
213041353,2023,26033,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1069
213041353,2024,26531,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1069
213041353,2025,27182,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1069
213041358,2020,21432,2020-06-30,final,abs-erp-2024-25,Table 1!AD1070
213041358,2021,21505,2021-06-30,final,abs-erp-2024-25,Table 1!AE1070
213041358,2022,21807,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1070
213041358,2023,22199,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1070
213041358,2024,22617,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1070
213041358,2025,22710,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1070
213041359,2020,13341,2020-06-30,final,abs-erp-2024-25,Table 1!AD1071
213041359,2021,17900,2021-06-30,final,abs-erp-2024-25,Table 1!AE1071
213041359,2022,22867,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1071
213041359,2023,27141,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1071
213041359,2024,31254,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1071
213041359,2025,35856,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1071
213041360,2020,20288,2020-06-30,final,abs-erp-2024-25,Table 1!AD1072
213041360,2021,19794,2021-06-30,final,abs-erp-2024-25,Table 1!AE1072
213041360,2022,19859,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1072
213041360,2023,19863,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1072
213041360,2024,19818,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1072
213041360,2025,19874,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1072
213041461,2020,5743,2020-06-30,final,abs-erp-2024-25,Table 1!AD1073
213041461,2021,5857,2021-06-30,final,abs-erp-2024-25,Table 1!AE1073
213041461,2022,5995,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1073
213041461,2023,6199,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1073
213041461,2024,6418,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1073
213041461,2025,6635,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1073
213041462,2020,6628,2020-06-30,final,abs-erp-2024-25,Table 1!AD1074
213041462,2021,6440,2021-06-30,final,abs-erp-2024-25,Table 1!AE1074
213041462,2022,6334,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1074
213041462,2023,6473,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1074
213041462,2024,6460,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1074
213041462,2025,6443,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1074
213041463,2020,21238,2020-06-30,final,abs-erp-2024-25,Table 1!AD1075
213041463,2021,20634,2021-06-30,final,abs-erp-2024-25,Table 1!AE1075
213041463,2022,20659,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1075
213041463,2023,20896,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1075
213041463,2024,20954,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1075
213041463,2025,20934,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1075
213041571,2020,9901,2020-06-30,final,abs-erp-2024-25,Table 1!AD1076
213041571,2021,9948,2021-06-30,final,abs-erp-2024-25,Table 1!AE1076
213041571,2022,9959,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1076
213041571,2023,10137,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1076
213041571,2024,10364,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1076
213041571,2025,10665,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1076
213041572,2020,6158,2020-06-30,final,abs-erp-2024-25,Table 1!AD1077
213041572,2021,7715,2021-06-30,final,abs-erp-2024-25,Table 1!AE1077
213041572,2022,8835,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1077
213041572,2023,10197,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1077
213041572,2024,11697,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1077
213041572,2025,12885,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1077
213041573,2020,3020,2020-06-30,final,abs-erp-2024-25,Table 1!AD1078
213041573,2021,3026,2021-06-30,final,abs-erp-2024-25,Table 1!AE1078
213041573,2022,3120,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1078
213041573,2023,3409,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1078
213041573,2024,3909,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1078
213041573,2025,4309,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1078
213041574,2020,8767,2020-06-30,final,abs-erp-2024-25,Table 1!AD1079
213041574,2021,10239,2021-06-30,final,abs-erp-2024-25,Table 1!AE1079
213041574,2022,12954,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1079
213041574,2023,16374,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1079
213041574,2024,20675,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1079
213041574,2025,24739,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1079
213041575,2020,16495,2020-06-30,final,abs-erp-2024-25,Table 1!AD1080
213041575,2021,16346,2021-06-30,final,abs-erp-2024-25,Table 1!AE1080
213041575,2022,16220,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1080
213041575,2023,16127,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1080
213041575,2024,16093,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1080
213041575,2025,16173,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1080
213041576,2020,11979,2020-06-30,final,abs-erp-2024-25,Table 1!AD1081
213041576,2021,11748,2021-06-30,final,abs-erp-2024-25,Table 1!AE1081
213041576,2022,11814,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1081
213041576,2023,11889,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1081
213041576,2024,12031,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1081
213041576,2025,12082,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1081
213041577,2020,8261,2020-06-30,final,abs-erp-2024-25,Table 1!AD1082
213041577,2021,7966,2021-06-30,final,abs-erp-2024-25,Table 1!AE1082
213041577,2022,7893,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1082
213041577,2023,7990,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1082
213041577,2024,8017,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1082
213041577,2025,8007,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1082
213041578,2020,15664,2020-06-30,final,abs-erp-2024-25,Table 1!AD1083
213041578,2021,16926,2021-06-30,final,abs-erp-2024-25,Table 1!AE1083
213041578,2022,18660,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1083
213041578,2023,20128,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1083
213041578,2024,21641,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1083
213041578,2025,22821,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1083
213051361,2020,19405,2020-06-30,final,abs-erp-2024-25,Table 1!AD1084
213051361,2021,18657,2021-06-30,final,abs-erp-2024-25,Table 1!AE1084
213051361,2022,18230,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1084
213051361,2023,18273,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1084
213051361,2024,18353,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1084
213051361,2025,18359,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1084
213051362,2020,19933,2020-06-30,final,abs-erp-2024-25,Table 1!AD1085
213051362,2021,18991,2021-06-30,final,abs-erp-2024-25,Table 1!AE1085
213051362,2022,18463,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1085
213051362,2023,18736,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1085
213051362,2024,18879,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1085
213051362,2025,18906,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1085
213051363,2020,11972,2020-06-30,final,abs-erp-2024-25,Table 1!AD1086
213051363,2021,11643,2021-06-30,final,abs-erp-2024-25,Table 1!AE1086
213051363,2022,11839,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1086
213051363,2023,12359,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1086
213051363,2024,12672,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1086
213051363,2025,12816,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1086
213051368,2020,16350,2020-06-30,final,abs-erp-2024-25,Table 1!AD1087
213051368,2021,16994,2021-06-30,final,abs-erp-2024-25,Table 1!AE1087
213051368,2022,17428,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1087
213051368,2023,17780,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1087
213051368,2024,17866,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1087
213051368,2025,17936,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1087
213051464,2020,19135,2020-06-30,final,abs-erp-2024-25,Table 1!AD1088
213051464,2021,19593,2021-06-30,final,abs-erp-2024-25,Table 1!AE1088
213051464,2022,20081,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1088
213051464,2023,20740,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1088
213051464,2024,21396,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1088
213051464,2025,21797,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1088
213051466,2020,19372,2020-06-30,final,abs-erp-2024-25,Table 1!AD1089
213051466,2021,19384,2021-06-30,final,abs-erp-2024-25,Table 1!AE1089
213051466,2022,19610,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1089
213051466,2023,20167,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1089
213051466,2024,20490,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1089
213051466,2025,20835,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1089
213051467,2020,20186,2020-06-30,final,abs-erp-2024-25,Table 1!AD1090
213051467,2021,19235,2021-06-30,final,abs-erp-2024-25,Table 1!AE1090
213051467,2022,18765,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1090
213051467,2023,18910,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1090
213051467,2024,19040,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1090
213051467,2025,19205,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1090
213051468,2020,20235,2020-06-30,final,abs-erp-2024-25,Table 1!AD1091
213051468,2021,22692,2021-06-30,final,abs-erp-2024-25,Table 1!AE1091
213051468,2022,25434,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1091
213051468,2023,28022,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1091
213051468,2024,30413,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1091
213051468,2025,32943,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1091
213051579,2020,10023,2020-06-30,final,abs-erp-2024-25,Table 1!AD1092
213051579,2021,10791,2021-06-30,final,abs-erp-2024-25,Table 1!AE1092
213051579,2022,11395,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1092
213051579,2023,11954,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1092
213051579,2024,12519,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1092
213051579,2025,13667,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1092
213051580,2020,14973,2020-06-30,final,abs-erp-2024-25,Table 1!AD1093
213051580,2021,14324,2021-06-30,final,abs-erp-2024-25,Table 1!AE1093
213051580,2022,14272,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1093
213051580,2023,14647,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1093
213051580,2024,14749,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1093
213051580,2025,14746,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1093
213051581,2020,9798,2020-06-30,final,abs-erp-2024-25,Table 1!AD1094
213051581,2021,9689,2021-06-30,final,abs-erp-2024-25,Table 1!AE1094
213051581,2022,9724,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1094
213051581,2023,9958,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1094
213051581,2024,10107,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1094
213051581,2025,10151,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1094
213051582,2020,7364,2020-06-30,final,abs-erp-2024-25,Table 1!AD1095
213051582,2021,10316,2021-06-30,final,abs-erp-2024-25,Table 1!AE1095
213051582,2022,13015,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1095
213051582,2023,15199,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1095
213051582,2024,17068,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1095
213051582,2025,19169,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1095
213051583,2020,28306,2020-06-30,final,abs-erp-2024-25,Table 1!AD1096
213051583,2021,28594,2021-06-30,final,abs-erp-2024-25,Table 1!AE1096
213051583,2022,28649,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1096
213051583,2023,29230,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1096
213051583,2024,29337,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1096
213051583,2025,29246,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1096
213051584,2020,5655,2020-06-30,final,abs-erp-2024-25,Table 1!AD1097
213051584,2021,7340,2021-06-30,final,abs-erp-2024-25,Table 1!AE1097
213051584,2022,9368,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1097
213051584,2023,11142,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1097
213051584,2024,13406,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1097
213051584,2025,15880,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1097
213051585,2020,11515,2020-06-30,final,abs-erp-2024-25,Table 1!AD1098
213051585,2021,11312,2021-06-30,final,abs-erp-2024-25,Table 1!AE1098
213051585,2022,11368,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1098
213051585,2023,11578,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1098
213051585,2024,11637,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1098
213051585,2025,11864,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1098
213051586,2020,7904,2020-06-30,final,abs-erp-2024-25,Table 1!AD1099
213051586,2021,9548,2021-06-30,final,abs-erp-2024-25,Table 1!AE1099
213051586,2022,11538,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1099
213051586,2023,12957,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1099
213051586,2024,14210,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1099
213051586,2025,15384,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1099
213051587,2020,9090,2020-06-30,final,abs-erp-2024-25,Table 1!AD1100
213051587,2021,9761,2021-06-30,final,abs-erp-2024-25,Table 1!AE1100
213051587,2022,9994,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1100
213051587,2023,10399,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1100
213051587,2024,10633,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1100
213051587,2025,10846,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1100
213051588,2020,19407,2020-06-30,final,abs-erp-2024-25,Table 1!AD1101
213051588,2021,19389,2021-06-30,final,abs-erp-2024-25,Table 1!AE1101
213051588,2022,19472,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1101
213051588,2023,19868,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1101
213051588,2024,20259,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1101
213051588,2025,20395,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1101
213051589,2020,7852,2020-06-30,final,abs-erp-2024-25,Table 1!AD1102
213051589,2021,9176,2021-06-30,final,abs-erp-2024-25,Table 1!AE1102
213051589,2022,10654,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1102
213051589,2023,11820,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1102
213051589,2024,13052,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1102
213051589,2025,14515,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1102
213051590,2020,13913,2020-06-30,final,abs-erp-2024-25,Table 1!AD1103
213051590,2021,13704,2021-06-30,final,abs-erp-2024-25,Table 1!AE1103
213051590,2022,13692,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1103
213051590,2023,13850,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1103
213051590,2024,14106,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1103
213051590,2025,14135,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1103
214011370,2020,22391,2020-06-30,final,abs-erp-2024-25,Table 1!AD1104
214011370,2021,22264,2021-06-30,final,abs-erp-2024-25,Table 1!AE1104
214011370,2022,22386,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1104
214011370,2023,22858,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1104
214011370,2024,23286,2024-06-30,revised,abs-erp-2024-25,Table 1!AH1104
214011370,2025,23464,2025-06-30,preliminary,abs-erp-2024-25,Table 1!AI1104
214011371,2020,24264,2020-06-30,final,abs-erp-2024-25,Table 1!AD1105
214011371,2021,23909,2021-06-30,final,abs-erp-2024-25,Table 1!AE1105
214011371,2022,23809,2022-06-30,revised,abs-erp-2024-25,Table 1!AF1105
214011371,2023,24132,2023-06-30,revised,abs-erp-2024-25,Table 1!AG1105
