sa2_code,indicator_key,component_key,value,unit,reference_period,source_id
213011338,population_growth,population_start,19633,persons,2020-06-30,abs-erp-2024-25
213011338,population_growth,population_end,18693,persons,2025-06-30,abs-erp-2024-25
213011338,transport_access,weighted_index_area_sum,58720860.202460736,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213011338,transport_access,valid_intersection_area,12970421.138334267,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213011338,transport_access,sa2_area,12970421.138334455,m2,Boundary 2021,abs-sa2-2021
213011338,green_space_per_resident,eligible_open_space_area,904753.3817696582,m2,Observation date unverified,vpa-open-space-snapshot
213011338,green_space_per_resident,population_denominator,18693,persons,2025-06-30,abs-erp-2024-25
213011339,population_growth,population_start,12432,persons,2020-06-30,abs-erp-2024-25
213011339,population_growth,population_end,12025,persons,2025-06-30,abs-erp-2024-25
213011339,transport_access,weighted_index_area_sum,24266405.439823154,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213011339,transport_access,valid_intersection_area,3948924.166626144,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213011339,transport_access,sa2_area,3948924.1666261167,m2,Boundary 2021,abs-sa2-2021
213011339,green_space_per_resident,eligible_open_space_area,302249.74272453,m2,Observation date unverified,vpa-open-space-snapshot
213011339,green_space_per_resident,population_denominator,12025,persons,2025-06-30,abs-erp-2024-25
213011340,population_growth,population_start,17614,persons,2020-06-30,abs-erp-2024-25
213011340,population_growth,population_end,16896,persons,2025-06-30,abs-erp-2024-25
213011340,transport_access,weighted_index_area_sum,42369672.07264629,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213011340,transport_access,valid_intersection_area,18465492.494071186,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213011340,transport_access,sa2_area,18465492.494071234,m2,Boundary 2021,abs-sa2-2021
213011340,green_space_per_resident,eligible_open_space_area,963184.1378278907,m2,Observation date unverified,vpa-open-space-snapshot
213011340,green_space_per_resident,population_denominator,16896,persons,2025-06-30,abs-erp-2024-25
213011569,population_growth,population_start,18976,persons,2020-06-30,abs-erp-2024-25
213011569,population_growth,population_end,18368,persons,2025-06-30,abs-erp-2024-25
213011569,transport_access,weighted_index_area_sum,42254431.7663658,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213011569,transport_access,valid_intersection_area,8077725.935264981,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213011569,transport_access,sa2_area,8077725.935265062,m2,Boundary 2021,abs-sa2-2021
213011569,green_space_per_resident,eligible_open_space_area,781802.4144472663,m2,Observation date unverified,vpa-open-space-snapshot
213011569,green_space_per_resident,population_denominator,18368,persons,2025-06-30,abs-erp-2024-25
213011570,population_growth,population_start,9015,persons,2020-06-30,abs-erp-2024-25
213011570,population_growth,population_end,8958,persons,2025-06-30,abs-erp-2024-25
213011570,transport_access,weighted_index_area_sum,13141541.594205797,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213011570,transport_access,valid_intersection_area,13259618.433174416,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213011570,transport_access,sa2_area,13259618.43317424,m2,Boundary 2021,abs-sa2-2021
213011570,green_space_per_resident,eligible_open_space_area,800308.2099373147,m2,Observation date unverified,vpa-open-space-snapshot
213011570,green_space_per_resident,population_denominator,8958,persons,2025-06-30,abs-erp-2024-25
213021341,population_growth,population_start,13878,persons,2020-06-30,abs-erp-2024-25
213021341,population_growth,population_end,14428,persons,2025-06-30,abs-erp-2024-25
213021341,transport_access,weighted_index_area_sum,65714699.05600709,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213021341,transport_access,valid_intersection_area,17675751.234537117,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213021341,transport_access,sa2_area,17684794.42652539,m2,Boundary 2021,abs-sa2-2021
213021341,green_space_per_resident,eligible_open_space_area,5096516.770518687,m2,Observation date unverified,vpa-open-space-snapshot
213021341,green_space_per_resident,population_denominator,14428,persons,2025-06-30,abs-erp-2024-25
213021342,population_growth,population_start,19500,persons,2020-06-30,abs-erp-2024-25
213021342,population_growth,population_end,18783,persons,2025-06-30,abs-erp-2024-25
213021342,transport_access,weighted_index_area_sum,35853772.03293416,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213021342,transport_access,valid_intersection_area,10531830.666555882,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213021342,transport_access,sa2_area,10543500.001366876,m2,Boundary 2021,abs-sa2-2021
213021342,green_space_per_resident,eligible_open_space_area,4558329.144444991,m2,Observation date unverified,vpa-open-space-snapshot
213021342,green_space_per_resident,population_denominator,18783,persons,2025-06-30,abs-erp-2024-25
213021343,population_growth,population_start,15396,persons,2020-06-30,abs-erp-2024-25
213021343,population_growth,population_end,16493,persons,2025-06-30,abs-erp-2024-25
213021343,transport_access,weighted_index_area_sum,79622115.05350026,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213021343,transport_access,valid_intersection_area,16185856.31920421,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213021343,transport_access,sa2_area,16185856.319204617,m2,Boundary 2021,abs-sa2-2021
213021343,green_space_per_resident,eligible_open_space_area,1172129.4939561982,m2,Observation date unverified,vpa-open-space-snapshot
213021343,green_space_per_resident,population_denominator,16493,persons,2025-06-30,abs-erp-2024-25
213021344,population_growth,population_start,19414,persons,2020-06-30,abs-erp-2024-25
213021344,population_growth,population_end,20328,persons,2025-06-30,abs-erp-2024-25
213021344,transport_access,weighted_index_area_sum,79597581.37922433,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213021344,transport_access,valid_intersection_area,8836643.874933388,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213021344,transport_access,sa2_area,8840551.021927781,m2,Boundary 2021,abs-sa2-2021
213021344,green_space_per_resident,eligible_open_space_area,1587308.8486416352,m2,Observation date unverified,vpa-open-space-snapshot
213021344,green_space_per_resident,population_denominator,20328,persons,2025-06-30,abs-erp-2024-25
213021345,population_growth,population_start,5250,persons,2020-06-30,abs-erp-2024-25
213021345,population_growth,population_end,4932,persons,2025-06-30,abs-erp-2024-25
213021345,transport_access,weighted_index_area_sum,5646037.512230949,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213021345,transport_access,valid_intersection_area,1620150.07709822,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213021345,transport_access,sa2_area,1620150.0770981975,m2,Boundary 2021,abs-sa2-2021
213021345,green_space_per_resident,eligible_open_space_area,218311.55331252943,m2,Observation date unverified,vpa-open-space-snapshot
213021345,green_space_per_resident,population_denominator,4932,persons,2025-06-30,abs-erp-2024-25
213021346,population_growth,population_start,16659,persons,2020-06-30,abs-erp-2024-25
213021346,population_growth,population_end,17102,persons,2025-06-30,abs-erp-2024-25
213021346,transport_access,weighted_index_area_sum,61810959.86632053,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213021346,transport_access,valid_intersection_area,7346548.921578401,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213021346,transport_access,sa2_area,7347310.7440506825,m2,Boundary 2021,abs-sa2-2021
213021346,green_space_per_resident,eligible_open_space_area,1139643.950425441,m2,Observation date unverified,vpa-open-space-snapshot
213021346,green_space_per_resident,population_denominator,17102,persons,2025-06-30,abs-erp-2024-25
213031347,population_growth,population_start,19901,persons,2020-06-30,abs-erp-2024-25
213031347,population_growth,population_end,20916,persons,2025-06-30,abs-erp-2024-25
213031347,transport_access,weighted_index_area_sum,76120656.87005757,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213031347,transport_access,valid_intersection_area,7485450.562735268,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213031347,transport_access,sa2_area,7485450.562735516,m2,Boundary 2021,abs-sa2-2021
213031347,green_space_per_resident,eligible_open_space_area,561530.4441856713,m2,Observation date unverified,vpa-open-space-snapshot
213031347,green_space_per_resident,population_denominator,20916,persons,2025-06-30,abs-erp-2024-25
213031348,population_growth,population_start,18092,persons,2020-06-30,abs-erp-2024-25
213031348,population_growth,population_end,20882,persons,2025-06-30,abs-erp-2024-25
213031348,transport_access,weighted_index_area_sum,123423068.49490994,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213031348,transport_access,valid_intersection_area,4967394.437054485,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213031348,transport_access,sa2_area,4967394.437054503,m2,Boundary 2021,abs-sa2-2021
213031348,green_space_per_resident,eligible_open_space_area,809263.334020908,m2,Observation date unverified,vpa-open-space-snapshot
213031348,green_space_per_resident,population_denominator,20882,persons,2025-06-30,abs-erp-2024-25
213031349,population_growth,population_start,13263,persons,2020-06-30,abs-erp-2024-25
213031349,population_growth,population_end,13960,persons,2025-06-30,abs-erp-2024-25
213031349,transport_access,weighted_index_area_sum,58582653.75488938,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213031349,transport_access,valid_intersection_area,5493483.703272739,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213031349,transport_access,sa2_area,5493483.703272544,m2,Boundary 2021,abs-sa2-2021
213031349,green_space_per_resident,eligible_open_space_area,1099425.513847728,m2,Observation date unverified,vpa-open-space-snapshot
213031349,green_space_per_resident,population_denominator,13960,persons,2025-06-30,abs-erp-2024-25
213031350,population_growth,population_start,9724,persons,2020-06-30,abs-erp-2024-25
213031350,population_growth,population_end,9748,persons,2025-06-30,abs-erp-2024-25
213031350,transport_access,weighted_index_area_sum,33764545.803721674,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213031350,transport_access,valid_intersection_area,1680157.9926824898,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213031350,transport_access,sa2_area,1680157.9926825291,m2,Boundary 2021,abs-sa2-2021
213031350,green_space_per_resident,eligible_open_space_area,21256.43596264586,m2,Observation date unverified,vpa-open-space-snapshot
213031350,green_space_per_resident,population_denominator,9748,persons,2025-06-30,abs-erp-2024-25
213031351,population_growth,population_start,12370,persons,2020-06-30,abs-erp-2024-25
213031351,population_growth,population_end,13007,persons,2025-06-30,abs-erp-2024-25
213031351,transport_access,weighted_index_area_sum,47868561.24062214,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213031351,transport_access,valid_intersection_area,5981449.9770210795,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213031351,transport_access,sa2_area,5981449.977021078,m2,Boundary 2021,abs-sa2-2021
213031351,green_space_per_resident,eligible_open_space_area,253118.53225608912,m2,Observation date unverified,vpa-open-space-snapshot
213031351,green_space_per_resident,population_denominator,13007,persons,2025-06-30,abs-erp-2024-25
213031352,population_growth,population_start,16068,persons,2020-06-30,abs-erp-2024-25
213031352,population_growth,population_end,16159,persons,2025-06-30,abs-erp-2024-25
213031352,transport_access,weighted_index_area_sum,63441018.61224956,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213031352,transport_access,valid_intersection_area,5620757.364757997,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213031352,transport_access,sa2_area,5620757.364758102,m2,Boundary 2021,abs-sa2-2021
213031352,green_space_per_resident,eligible_open_space_area,748587.4599774494,m2,Observation date unverified,vpa-open-space-snapshot
213031352,green_space_per_resident,population_denominator,16159,persons,2025-06-30,abs-erp-2024-25
213041353,population_growth,population_start,24263,persons,2020-06-30,abs-erp-2024-25
213041353,population_growth,population_end,27182,persons,2025-06-30,abs-erp-2024-25
213041353,transport_access,weighted_index_area_sum,0.0,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041353,transport_access,valid_intersection_area,2586927.7957117124,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041353,transport_access,sa2_area,196385569.86960134,m2,Boundary 2021,abs-sa2-2021
213041353,green_space_per_resident,eligible_open_space_area,1359.6001694310855,m2,Observation date unverified,vpa-open-space-snapshot
213041353,green_space_per_resident,population_denominator,27182,persons,2025-06-30,abs-erp-2024-25
213041358,population_growth,population_start,21432,persons,2020-06-30,abs-erp-2024-25
213041358,population_growth,population_end,22710,persons,2025-06-30,abs-erp-2024-25
213041358,transport_access,weighted_index_area_sum,32859321.630481478,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041358,transport_access,valid_intersection_area,24210816.9271268,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041358,transport_access,sa2_area,24210816.92712684,m2,Boundary 2021,abs-sa2-2021
213041358,green_space_per_resident,eligible_open_space_area,974667.7276441326,m2,Observation date unverified,vpa-open-space-snapshot
213041358,green_space_per_resident,population_denominator,22710,persons,2025-06-30,abs-erp-2024-25
213041359,population_growth,population_start,13341,persons,2020-06-30,abs-erp-2024-25
213041359,population_growth,population_end,35856,persons,2025-06-30,abs-erp-2024-25
213041359,transport_access,weighted_index_area_sum,26861422.268819563,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041359,transport_access,valid_intersection_area,125791166.58341488,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041359,transport_access,sa2_area,125791166.58341536,m2,Boundary 2021,abs-sa2-2021
213041359,green_space_per_resident,eligible_open_space_area,1919380.2087151238,m2,Observation date unverified,vpa-open-space-snapshot
213041359,green_space_per_resident,population_denominator,35856,persons,2025-06-30,abs-erp-2024-25
213041360,population_growth,population_start,20288,persons,2020-06-30,abs-erp-2024-25
213041360,population_growth,population_end,19874,persons,2025-06-30,abs-erp-2024-25
213041360,transport_access,weighted_index_area_sum,25290203.97680471,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041360,transport_access,valid_intersection_area,5968460.554671913,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041360,transport_access,sa2_area,5968460.554672035,m2,Boundary 2021,abs-sa2-2021
213041360,green_space_per_resident,eligible_open_space_area,555332.9794501303,m2,Observation date unverified,vpa-open-space-snapshot
213041360,green_space_per_resident,population_denominator,19874,persons,2025-06-30,abs-erp-2024-25
213041461,population_growth,population_start,5743,persons,2020-06-30,abs-erp-2024-25
213041461,population_growth,population_end,6635,persons,2025-06-30,abs-erp-2024-25
213041461,transport_access,weighted_index_area_sum,12225099.355025027,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041461,transport_access,valid_intersection_area,2552522.030450535,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041461,transport_access,sa2_area,2552522.0304505527,m2,Boundary 2021,abs-sa2-2021
213041461,green_space_per_resident,eligible_open_space_area,192578.1558814021,m2,Observation date unverified,vpa-open-space-snapshot
213041461,green_space_per_resident,population_denominator,6635,persons,2025-06-30,abs-erp-2024-25
213041462,population_growth,population_start,6628,persons,2020-06-30,abs-erp-2024-25
213041462,population_growth,population_end,6443,persons,2025-06-30,abs-erp-2024-25
213041462,transport_access,weighted_index_area_sum,7528323.6195894405,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041462,transport_access,valid_intersection_area,1995428.430338768,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041462,transport_access,sa2_area,1995428.4303387408,m2,Boundary 2021,abs-sa2-2021
213041462,green_space_per_resident,eligible_open_space_area,476284.59588124044,m2,Observation date unverified,vpa-open-space-snapshot
213041462,green_space_per_resident,population_denominator,6443,persons,2025-06-30,abs-erp-2024-25
213041463,population_growth,population_start,21238,persons,2020-06-30,abs-erp-2024-25
213041463,population_growth,population_end,20934,persons,2025-06-30,abs-erp-2024-25
213041463,transport_access,weighted_index_area_sum,43290001.673564844,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041463,transport_access,valid_intersection_area,6953295.985445601,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041463,transport_access,sa2_area,6953295.985445503,m2,Boundary 2021,abs-sa2-2021
213041463,green_space_per_resident,eligible_open_space_area,1306168.3315529511,m2,Observation date unverified,vpa-open-space-snapshot
213041463,green_space_per_resident,population_denominator,20934,persons,2025-06-30,abs-erp-2024-25
213041571,population_growth,population_start,9901,persons,2020-06-30,abs-erp-2024-25
213041571,population_growth,population_end,10665,persons,2025-06-30,abs-erp-2024-25
213041571,transport_access,weighted_index_area_sum,6904521.632832889,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041571,transport_access,valid_intersection_area,10696855.11233532,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041571,transport_access,sa2_area,10696855.112335242,m2,Boundary 2021,abs-sa2-2021
213041571,green_space_per_resident,eligible_open_space_area,1163780.5385813408,m2,Observation date unverified,vpa-open-space-snapshot
213041571,green_space_per_resident,population_denominator,10665,persons,2025-06-30,abs-erp-2024-25
213041572,population_growth,population_start,6158,persons,2020-06-30,abs-erp-2024-25
213041572,population_growth,population_end,12885,persons,2025-06-30,abs-erp-2024-25
213041572,transport_access,weighted_index_area_sum,7454772.955746507,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041572,transport_access,valid_intersection_area,19765235.704986285,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041572,transport_access,sa2_area,19765235.704986326,m2,Boundary 2021,abs-sa2-2021
213041572,green_space_per_resident,eligible_open_space_area,1759130.0211240966,m2,Observation date unverified,vpa-open-space-snapshot
213041572,green_space_per_resident,population_denominator,12885,persons,2025-06-30,abs-erp-2024-25
213041573,population_growth,population_start,3020,persons,2020-06-30,abs-erp-2024-25
213041573,population_growth,population_end,4309,persons,2025-06-30,abs-erp-2024-25
213041573,transport_access,weighted_index_area_sum,0.0,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041573,transport_access,valid_intersection_area,69514386.6610841,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041573,transport_access,sa2_area,69514386.66108444,m2,Boundary 2021,abs-sa2-2021
213041573,green_space_per_resident,eligible_open_space_area,3154834.62647682,m2,Observation date unverified,vpa-open-space-snapshot
213041573,green_space_per_resident,population_denominator,4309,persons,2025-06-30,abs-erp-2024-25
213041574,population_growth,population_start,8767,persons,2020-06-30,abs-erp-2024-25
213041574,population_growth,population_end,24739,persons,2025-06-30,abs-erp-2024-25
213041574,transport_access,weighted_index_area_sum,4687154.100127168,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041574,transport_access,valid_intersection_area,58744610.45831744,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041574,transport_access,sa2_area,58744610.45831718,m2,Boundary 2021,abs-sa2-2021
213041574,green_space_per_resident,eligible_open_space_area,348697.69990618184,m2,Observation date unverified,vpa-open-space-snapshot
213041574,green_space_per_resident,population_denominator,24739,persons,2025-06-30,abs-erp-2024-25
213041575,population_growth,population_start,16495,persons,2020-06-30,abs-erp-2024-25
213041575,population_growth,population_end,16173,persons,2025-06-30,abs-erp-2024-25
213041575,transport_access,weighted_index_area_sum,28712955.576730628,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041575,transport_access,valid_intersection_area,7818009.347694221,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041575,transport_access,sa2_area,7818009.347694176,m2,Boundary 2021,abs-sa2-2021
213041575,green_space_per_resident,eligible_open_space_area,476292.3625767671,m2,Observation date unverified,vpa-open-space-snapshot
213041575,green_space_per_resident,population_denominator,16173,persons,2025-06-30,abs-erp-2024-25
213041576,population_growth,population_start,11979,persons,2020-06-30,abs-erp-2024-25
213041576,population_growth,population_end,12082,persons,2025-06-30,abs-erp-2024-25
213041576,transport_access,weighted_index_area_sum,17071366.554217417,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041576,transport_access,valid_intersection_area,120881565.03128132,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041576,transport_access,sa2_area,120881565.03128147,m2,Boundary 2021,abs-sa2-2021
213041576,green_space_per_resident,eligible_open_space_area,2375852.703701128,m2,Observation date unverified,vpa-open-space-snapshot
213041576,green_space_per_resident,population_denominator,12082,persons,2025-06-30,abs-erp-2024-25
213041577,population_growth,population_start,8261,persons,2020-06-30,abs-erp-2024-25
213041577,population_growth,population_end,8007,persons,2025-06-30,abs-erp-2024-25
213041577,transport_access,weighted_index_area_sum,26202782.042779822,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041577,transport_access,valid_intersection_area,9864509.210316299,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041577,transport_access,sa2_area,9864509.210315987,m2,Boundary 2021,abs-sa2-2021
213041577,green_space_per_resident,eligible_open_space_area,933073.7266830523,m2,Observation date unverified,vpa-open-space-snapshot
213041577,green_space_per_resident,population_denominator,8007,persons,2025-06-30,abs-erp-2024-25
213041578,population_growth,population_start,15664,persons,2020-06-30,abs-erp-2024-25
213041578,population_growth,population_end,22821,persons,2025-06-30,abs-erp-2024-25
213041578,transport_access,weighted_index_area_sum,26013572.650832657,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041578,transport_access,valid_intersection_area,11024464.106838163,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213041578,transport_access,sa2_area,11024464.10683816,m2,Boundary 2021,abs-sa2-2021
213041578,green_space_per_resident,eligible_open_space_area,425512.80114154716,m2,Observation date unverified,vpa-open-space-snapshot
213041578,green_space_per_resident,population_denominator,22821,persons,2025-06-30,abs-erp-2024-25
213051361,population_growth,population_start,19405,persons,2020-06-30,abs-erp-2024-25
213051361,population_growth,population_end,18359,persons,2025-06-30,abs-erp-2024-25
213051361,transport_access,weighted_index_area_sum,40363831.46758404,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051361,transport_access,valid_intersection_area,10915489.955414383,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051361,transport_access,sa2_area,10915489.95541416,m2,Boundary 2021,abs-sa2-2021
213051361,green_space_per_resident,eligible_open_space_area,797032.9482455286,m2,Observation date unverified,vpa-open-space-snapshot
213051361,green_space_per_resident,population_denominator,18359,persons,2025-06-30,abs-erp-2024-25
213051362,population_growth,population_start,19933,persons,2020-06-30,abs-erp-2024-25
213051362,population_growth,population_end,18906,persons,2025-06-30,abs-erp-2024-25
213051362,transport_access,weighted_index_area_sum,47804221.32746163,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051362,transport_access,valid_intersection_area,7012411.291086274,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051362,transport_access,sa2_area,7012411.291086383,m2,Boundary 2021,abs-sa2-2021
213051362,green_space_per_resident,eligible_open_space_area,591905.3255904496,m2,Observation date unverified,vpa-open-space-snapshot
213051362,green_space_per_resident,population_denominator,18906,persons,2025-06-30,abs-erp-2024-25
213051363,population_growth,population_start,11972,persons,2020-06-30,abs-erp-2024-25
213051363,population_growth,population_end,12816,persons,2025-06-30,abs-erp-2024-25
213051363,transport_access,weighted_index_area_sum,61724747.19292158,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051363,transport_access,valid_intersection_area,22247857.52345845,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051363,transport_access,sa2_area,22247857.523458567,m2,Boundary 2021,abs-sa2-2021
213051363,green_space_per_resident,eligible_open_space_area,2519086.861026588,m2,Observation date unverified,vpa-open-space-snapshot
213051363,green_space_per_resident,population_denominator,12816,persons,2025-06-30,abs-erp-2024-25
213051368,population_growth,population_start,16350,persons,2020-06-30,abs-erp-2024-25
213051368,population_growth,population_end,17936,persons,2025-06-30,abs-erp-2024-25
213051368,transport_access,weighted_index_area_sum,34885086.178333916,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051368,transport_access,valid_intersection_area,114047772.4523862,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051368,transport_access,sa2_area,114061568.75474545,m2,Boundary 2021,abs-sa2-2021
213051368,green_space_per_resident,eligible_open_space_area,5089673.656844599,m2,Observation date unverified,vpa-open-space-snapshot
213051368,green_space_per_resident,population_denominator,17936,persons,2025-06-30,abs-erp-2024-25
213051464,population_growth,population_start,19135,persons,2020-06-30,abs-erp-2024-25
213051464,population_growth,population_end,21797,persons,2025-06-30,abs-erp-2024-25
213051464,transport_access,weighted_index_area_sum,18044681.005344424,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051464,transport_access,valid_intersection_area,19036698.70291283,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051464,transport_access,sa2_area,19038876.077667378,m2,Boundary 2021,abs-sa2-2021
213051464,green_space_per_resident,eligible_open_space_area,8395248.37056648,m2,Observation date unverified,vpa-open-space-snapshot
213051464,green_space_per_resident,population_denominator,21797,persons,2025-06-30,abs-erp-2024-25
213051466,population_growth,population_start,19372,persons,2020-06-30,abs-erp-2024-25
213051466,population_growth,population_end,20835,persons,2025-06-30,abs-erp-2024-25
213051466,transport_access,weighted_index_area_sum,16916848.091035042,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051466,transport_access,valid_intersection_area,9423764.503272671,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051466,transport_access,sa2_area,9423764.503272457,m2,Boundary 2021,abs-sa2-2021
213051466,green_space_per_resident,eligible_open_space_area,598436.7999323629,m2,Observation date unverified,vpa-open-space-snapshot
213051466,green_space_per_resident,population_denominator,20835,persons,2025-06-30,abs-erp-2024-25
213051467,population_growth,population_start,20186,persons,2020-06-30,abs-erp-2024-25
213051467,population_growth,population_end,19205,persons,2025-06-30,abs-erp-2024-25
213051467,transport_access,weighted_index_area_sum,53250841.02100124,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051467,transport_access,valid_intersection_area,7758550.952581362,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051467,transport_access,sa2_area,7758550.952581476,m2,Boundary 2021,abs-sa2-2021
213051467,green_space_per_resident,eligible_open_space_area,1187932.1454872356,m2,Observation date unverified,vpa-open-space-snapshot
213051467,green_space_per_resident,population_denominator,19205,persons,2025-06-30,abs-erp-2024-25
213051468,population_growth,population_start,20235,persons,2020-06-30,abs-erp-2024-25
213051468,population_growth,population_end,32943,persons,2025-06-30,abs-erp-2024-25
213051468,transport_access,weighted_index_area_sum,37701230.65806102,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051468,transport_access,valid_intersection_area,127706786.06021655,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051468,transport_access,sa2_area,127706792.79712063,m2,Boundary 2021,abs-sa2-2021
213051468,green_space_per_resident,eligible_open_space_area,1581258.7217078796,m2,Observation date unverified,vpa-open-space-snapshot
213051468,green_space_per_resident,population_denominator,32943,persons,2025-06-30,abs-erp-2024-25
213051579,population_growth,population_start,10023,persons,2020-06-30,abs-erp-2024-25
213051579,population_growth,population_end,13667,persons,2025-06-30,abs-erp-2024-25
213051579,transport_access,weighted_index_area_sum,9208943.36208316,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051579,transport_access,valid_intersection_area,72060684.06118074,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051579,transport_access,sa2_area,72061457.11977044,m2,Boundary 2021,abs-sa2-2021
213051579,green_space_per_resident,eligible_open_space_area,409921.7928426267,m2,Observation date unverified,vpa-open-space-snapshot
213051579,green_space_per_resident,population_denominator,13667,persons,2025-06-30,abs-erp-2024-25
213051580,population_growth,population_start,14973,persons,2020-06-30,abs-erp-2024-25
213051580,population_growth,population_end,14746,persons,2025-06-30,abs-erp-2024-25
213051580,transport_access,weighted_index_area_sum,26264490.770097926,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051580,transport_access,valid_intersection_area,5553754.333189866,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
213051580,transport_access,sa2_area,5553754.333189792,m2,Boundary 2021,abs-sa2-2021
213051580,green_space_per_resident,eligible_open_space_area,595902.7297349542,m2,Observation date unverified,vpa-open-space-snapshot
213051580,green_space_per_resident,population_denominator,14746,persons,2025-06-30,abs-erp-2024-25
